2.032348598745520540e+00,2.878515605087921703e+00,9.807279567732204439e-01,4.213301960763721432e+00,6.848903042261882401e-01,1.801299974760496969e+00
2.028587269355686118e+00,2.873515605087921809e+00,9.828551863884230633e-01,4.223242595266786914e+00,6.792390352799841935e-01,1.791128696694790357e+00
2.024860313831513547e+00,2.868515605087921916e+00,9.848626763332002376e-01,4.233146525164332985e+00,6.737312028319737411e-01,1.780969758205696030e+00
2.021169012297142853e+00,2.863515605087922022e+00,9.867519903656603031e-01,4.243011068359777482e+00,6.683661236948820195e-01,1.770825418480863389e+00
2.017514723276112143e+00,2.858515605087922129e+00,9.885247204260239062e-01,4.252833583851285404e+00,6.631431922852518701e-01,1.760697861802373199e+00
2.013898883466581413e+00,2.853515605087922236e+00,9.901824841816440070e-01,4.262611467318960123e+00,6.580618846866255200e-01,1.750589199827143894e+00
2.010323008222644425e+00,2.848515605087922342e+00,9.917269224084419577e-01,4.272342146193313539e+00,6.531217633020534041e-01,1.740501474261613613e+00
2.006788692799934992e+00,2.843515605087922449e+00,9.931596962219451097e-01,4.282023074171730670e+00,6.483224821613933209e-01,1.730436659918637154e+00
2.003297614428818818e+00,2.838515605087922555e+00,9.944824841707257113e-01,4.291651725146761187e+00,6.436637929551800585e-01,1.720396668144957841e+00
1.999851535284985049e+00,2.833515605087922662e+00,9.956969792043065537e-01,4.301225586506589593e+00,6.391455518749025178e-01,1.710383350608052799e+00
1.996452306434613355e+00,2.828515605087922768e+00,9.968048855266448127e-01,4.310742151763486518e+00,6.347677273485392568e-01,1.700398503432072772e+00
1.993101872840328248e+00,2.823515605087922875e+00,9.978079153450772898e-01,4.320198912460819329e+00,6.305304087711671723e-01,1.690443871673524834e+00
1.989802279525070272e+00,2.818515605087922982e+00,9.987077855229511414e-01,4.329593349302417238e+00,6.264338163436176110e-01,1.680521154128752581e+00
1.986555679003477071e+00,2.813515605087923088e+00,9.995062141424201352e-01,4.338922922440378471e+00,6.224783121470639502e-01,1.670632008466813367e+00
1.983364340105808532e+00,2.808515605087923195e+00,1.000204916981656700e+00,4.348185060847974626e+00,6.186644125997655674e-01,1.660778056683103188e+00
1.980230658337090555e+00,2.803515605087923301e+00,1.000805603908309305e+00,4.357377150693284129e+00,6.149928024630383350e-01,1.650960890871213449e+00
1.977157167935440496e+00,2.798515605087923408e+00,1.001309975188284351e+00,4.366496522616256648e+00,6.114643505885555275e-01,1.641182079312564213e+00
1.974146555818218518e+00,2.793515605087923515e+00,1.001719717705805035e+00,4.375540437796705540e+00,6.080801276279661494e-01,1.631443172885931769e+00
1.971201677634004668e+00,2.788515605087923621e+00,1.002036501087340215e+00,4.384506072683211464e+00,6.048414259600859433e-01,1.621745711801226397e+00
1.968325576172567093e+00,2.783515605087923728e+00,1.002261973718149290e+00,4.393390502232412231e+00,6.017497821306689865e-01,1.612091232664552454e+00
1.965521502425326084e+00,2.778515605087923834e+00,1.002397758636091707e+00,4.402190681484701607e+00,5.988070021465999870e-01,1.602481275883716139e+00
1.962792939635817913e+00,2.773515605087923941e+00,1.002445449282701295e+00,4.410903425275062517e+00,5.960151900208511266e-01,1.592917393425667960e+00
1.960143630735137865e+00,2.768515605087924047e+00,1.002406605086505254e+00,4.419525385846694299e+00,5.933767800288349825e-01,1.583401156938663235e+00
1.957577609621586445e+00,2.763515605087924154e+00,1.002282746847987127e+00,4.428053028099294686e+00,5.908945732110955085e-01,1.573934166253037059e+00
1.955099236819749287e+00,2.758515605087924261e+00,1.002075351889454069e+00,4.436482602163125399e+00,5.885717787453438321e-01,1.564518058273782319e+00
1.952713240142387896e+00,2.753515605087924367e+00,1.001785848926251665e+00,4.444810112943544667e+00,5.864120609128644634e-01,1.555154516276239685e+00
1.950424761081724911e+00,2.748515605087924474e+00,1.001415612608349770e+00,4.453031286228322116e+00,5.844195925039257222e-01,1.545845279611441470e+00
1.948239407777287990e+00,2.743515605087924580e+00,1.000965957672973694e+00,4.461141530890718521e+00,5.825991156466938659e-01,1.536592153819690054e+00
1.946163315547554618e+00,2.738515605087924687e+00,1.000438132639904332e+00,4.469135896655331841e+00,5.809560112068314908e-01,1.527397021138133582e+00
1.944203216135732770e+00,2.733515605087924794e+00,9.998333129710410550e-01,4.477009026820208071e+00,5.794963780947030019e-01,1.518261851368841509e+00
1.942366517009008975e+00,2.728515605087924900e+00,9.991525936049133749e-01,4.484755105248400042e+00,5.782271240374732280e-01,1.509188713045670482e+00
1.940661392268800078e+00,2.723515605087925007e+00,9.983969807649598627e-01,4.492367796855063489e+00,5.771560696283922764e-01,1.500179784798442606e+00
1.939096886980492318e+00,2.718515605087925113e+00,9.975673829278397520e-01,4.499840180724545391e+00,5.762920677597528352e-01,1.491237366756707372e+00
1.937683037017977394e+00,2.713515605087925220e+00,9.966646008246321520e-01,4.507164674897102152e+00,5.756451408835174810e-01,1.482363891758501362e+00
1.936431006843077007e+00,2.708515605087925326e+00,9.956893163343748521e-01,4.514332951772365377e+00,5.752266389274327540e-01,1.473561936023923158e+00
1.935353248005197369e+00,2.703515605087925433e+00,9.946420801159452374e-01,4.521335842991355491e+00,5.750494211286103496e-01,1.464834228810869554e+00
1.934463681549960068e+00,2.698515605087925540e+00,9.935232978122553460e-01,4.528163232591414733e+00,5.751280655293637967e-01,1.456183660378940870e+00
1.933777907965537279e+00,2.693515605087925646e+00,9.923332146507797269e-01,4.534803937190905465e+00,5.754791104116758760e-01,1.447613287332771392e+00
1.933313448761955433e+00,2.688515605087925753e+00,9.910718982588293535e-01,4.541245571972457817e+00,5.761213325173790700e-01,1.439126334079432468e+00
1.933090024259105366e+00,2.683515605087925859e+00,9.897392195127227010e-01,4.547474401318843285e+00,5.770760674995208950e-01,1.430726188693312029e+00
1.933129872629522295e+00,2.678515605087925966e+00,9.883348312505321198e-01,4.553475173146971144e+00,5.783675786521655926e-01,1.422416390908892936e+00
1.933458115670096511e+00,2.673515605087926073e+00,9.868581447022745090e-01,4.559230936323085182e+00,5.800234805390922510e-01,1.414200609225155780e+00
1.934103177118002170e+00,2.668515605087926179e+00,9.853083035340709506e-01,4.564722841073381332e+00,5.820752246408127384e-01,1.406082603169830580e+00
1.935097259521487478e+00,2.663515605087926286e+00,9.836841554696141854e-01,4.569929923082251655e+00,5.845586545039690440e-01,1.398066165600966970e+00
1.936476885664272896e+00,2.658515605087926392e+00,9.819842215481294767e-01,4.574828873043327526e+00,5.875146380460835038e-01,1.390155038484301997e+00
1.938283510254733777e+00,2.653515605087926499e+00,9.802066632074413199e-01,4.579393794832242293e+00,5.909897845741740596e-01,1.382352793856064910e+00
1.940564206991490570e+00,2.648515605087926605e+00,9.783492475434768521e-01,4.583595957196865633e+00,5.950372536896200160e-01,1.374662669662676029e+00
1.943372435219471450e+00,2.643515605087926712e+00,9.764093112867680002e-01,4.587403545830264662e+00,5.997176626054918636e-01,1.367087347900878269e+00
1.946768889336425890e+00,2.638515605087926819e+00,9.743837242312700653e-01,4.590781424690062451e+00,6.051000976770614104e-01,1.359628660061278804e+00
1.950822433245859022e+00,2.633515605087926925e+00,9.722688530093491766e-01,4.593690917043180555e+00,6.112632355616226532e-01,1.352287202477735484e+00
1.955611122152057790e+00,2.628515605087927032e+00,9.700605261552532887e-01,4.596089617253175774e+00,6.182965801810931250e-01,1.345061842063718816e+00
1.961223315995040739e+00,2.623515605087927138e+00,9.677540012209313591e-01,4.597931242741082336e+00,6.263018249067265897e-01,1.337949091401171353e+00
1.967758894538162773e+00,2.618515605087927245e+00,9.653439341329692613e-01,4.599165530413310776e+00,6.353943571434832460e-01,1.330942331570185377e+00
1.975330595886891860e+00,2.613515605087927351e+00,9.628243497804531703e-01,4.599738171420981736e+00,6.457049375485748310e-01,1.324030861661048109e+00
1.984065520861758136e+00,2.608515605087927458e+00,9.601886107237956880e-01,4.599590760568577075e+00,6.573816119000305269e-01,1.317198755403860222e+00
1.994106878137503758e+00,2.603515605087927565e+00,9.574293776088986796e-01,4.598660710520969808e+00,6.705919538553409831e-01,1.310423506861493559e+00
2.005616091883797747e+00,2.598515605087927671e+00,9.545385500592769024e-01,4.596881045513111275e+00,6.855257949046618116e-01,1.303674446598946490e+00
2.018775456089052955e+00,2.593515605087927778e+00,9.515071702304017665e-01,4.594179945185187464e+00,7.023986761039318072e-01,1.296910903615754229e+00
2.033791597524763350e+00,2.588515605087927884e+00,9.483252625711247052e-01,4.590479858292176196e+00,7.214563557898634460e-01,1.290080071408859164e+00
2.050900100969634376e+00,2.583515605087927991e+00,9.449815722105964211e-01,4.585695950341460936e+00,7.429808290949955207e-01,1.283114502095775933e+00
2.070371755242634393e+00,2.578515605087928098e+00,9.414631497908813040e-01,4.579733588246718057e+00,7.672984616930251800e-01,1.275929092560537548e+00
2.092521000452127300e+00,2.573515605087928204e+00,9.377547102540098045e-01,4.572484492037568238e+00,7.947910220416127824e-01,1.268417331596108255e+00
2.117717308148792998e+00,2.568515605087928311e+00,9.338376624014039784e-01,4.563821080296705190e+00,8.259106379380779517e-01,1.260446434324942189e+00
2.146400432661319968e+00,2.563515605087928417e+00,9.296886560026748070e-01,4.553588366663021247e+00,8.612000519531642917e-01,1.251850779143208303e+00
2.179100777586888249e+00,2.558515605087928524e+00,9.252774072761452695e-01,4.541592467784925979e+00,9.013200889330050813e-01,1.242422744413725244e+00
2.216466594697056980e+00,2.553515605087928630e+00,9.205634111073081050e-01,4.527584254017612331e+00,9.470871172418624528e-01,1.231899541158193223e+00
2.259300483941653503e+00,2.548515605087928737e+00,9.154908710201957733e-01,4.511235726495761433e+00,9.995247314311658249e-01,1.219943802537063249e+00
2.308608893724561462e+00,2.543515605087928844e+00,9.099806582302624181e-01,4.492104976275144601e+00,1.059936386837256883e+00,1.206114211336904107e+00
2.365670457138819405e+00,2.538515605087928950e+00,9.039170980167935410e-01,4.469582306955619977e+00,1.130010306695523381e+00,1.189819658707954808e+00
2.432133086141602174e+00,2.533515605087929057e+00,8.971253006207020597e-01,4.442803515631056577e+00,1.211977114534593447e+00,1.170244798685481369e+00
2.510158630676988523e+00,2.528515605087929163e+00,8.893301815628203988e-01,4.410501973478330839e+00,1.308860769825392456e+00,1.146222521995004406e+00
2.602656088087722086e+00,2.523515605087929270e+00,8.800773664558635412e-01,4.370736553057122720e+00,1.424913204630978258e+00,1.115998924780691848e+00
2.713707246089939407e+00,2.518515605087929377e+00,8.685668544109603761e-01,4.320338018668555158e+00,1.566462835703240630e+00,1.076753982441679192e+00
2.849488807470849761e+00,2.513515605087929483e+00,8.532592985972373700e-01,4.253615398112759571e+00,1.743857294020108473e+00,1.023476450358008716e+00
2.941750388321138665e+00,2.508515605087929590e+00,8.387832027280409664e-01,4.200550387377759876e+00,1.871577413099978937e+00,9.784899228392032189e-01
2.938015855324599634e+00,2.503515605087929696e+00,8.348146760926649090e-01,4.199538667858960572e+00,1.870193396815693188e+00,9.746163149046636054e-01
2.934468048977887822e+00,2.498515605087929803e+00,8.339002553460321820e-01,4.200694241964474607e+00,1.867125536983532896e+00,9.710258212639397701e-01
2.931097632948511666e+00,2.493515605087929909e+00,8.337318119440025876e-01,4.201727395460412851e+00,1.864390655364434046e+00,9.665467461943424432e-01
2.927895737720604075e+00,2.488515605087930016e+00,8.338331873422529794e-01,4.202665309613941247e+00,1.861925715170140938e+00,9.616805079367699571e-01
2.924853937254091818e+00,2.483515605087930123e+00,8.340047261185979943e-01,4.203516931777794063e+00,1.859692234238505604e+00,9.566446136193190730e-01
2.921964226810905174e+00,2.478515605087930229e+00,8.341656789885055767e-01,4.204287305945147324e+00,1.857668207752394940e+00,9.515300218842774882e-01
2.919219001889878040e+00,2.473515605087930336e+00,8.342843679400978596e-01,4.204979799999954970e+00,1.855838772013867155e+00,9.463752666887783604e-01
2.916611038214901974e+00,2.468515605087930442e+00,8.343493306141641641e-01,4.205597092076726717e+00,1.854192287824925955e+00,9.411971391123158392e-01
2.914133472723674956e+00,2.463515605087930549e+00,8.343573717042888083e-01,4.206141553951905365e+00,1.852718714190972005e+00,9.360033955849166309e-01
2.911779785507009333e+00,2.458515605087930656e+00,8.343086206375516234e-01,4.206615401079833561e+00,1.851408924817832924e+00,9.307980212060370517e-01
2.909543782651176969e+00,2.453515605087930762e+00,8.342044911889187064e-01,4.207020751678936854e+00,1.850254413599630610e+00,9.255834101493987109e-01
2.907419579938136156e+00,2.448515605087930869e+00,8.340468426853714368e-01,4.207359650343460267e+00,1.849247161063612976e+00,9.203612694719235376e-01
2.905401587360747495e+00,2.443515605087930975e+00,8.338376385457022533e-01,4.207634077827582253e+00,1.848379567795189526e+00,9.151329942234608383e-01
2.903484494412228223e+00,2.438515605087931082e+00,8.335788104768758755e-01,4.207845955461844589e+00,1.847644416076274831e+00,9.098998235376830612e-01
2.901663256111134626e+00,2.433515605087931188e+00,8.332722075107592552e-01,4.207997147510808666e+00,1.847034843717632713e+00,9.046629059675787010e-01
2.899933079725095730e+00,2.428515605087931295e+00,8.329195798328030698e-01,4.208089462763318522e+00,1.846544323446771996e+00,8.994233272111814559e-01
2.898289412158359113e+00,2.423515605087931402e+00,8.325225766745366629e-01,4.208124655855942642e+00,1.846166645082821800e+00,8.941821222592497564e-01
2.896727927969959371e+00,2.418515605087931508e+00,8.320827496953779878e-01,4.208104428519130025e+00,1.845895899329694778e+00,8.889402811006890115e-01
2.895244517990979372e+00,2.413515605087931615e+00,8.316015583196055827e-01,4.208030430814170941e+00,1.845726462680529423e+00,8.836987517733483344e-01
2.893835278510948239e+00,2.408515605087931721e+00,8.310803755854925257e-01,4.207904262381616078e+00,1.845652983201696573e+00,8.784584423280628052e-01
2.892496501004918841e+00,2.403515605087931828e+00,8.305204939307615497e-01,4.207727473704119703e+00,1.845670367079311092e+00,8.732202223518704676e-01
2.891224662374190846e+00,2.398515605087931934e+00,8.299231306972989497e-01,4.207501567380222518e+00,1.845773765859972659e+00,8.679849243138872961e-01
2.890016415674999450e+00,2.393515605087932041e+00,8.292894332856046713e-01,4.207227999403865937e+00,1.845958564338366026e+00,8.627533448385715786e-01
2.888868581310767514e+00,2.388515605087932148e+00,8.286204839491486673e-01,4.206908180444139056e+00,1.846220369054444754e+00,8.575262459458296016e-01
2.887778138664747196e+00,2.383515605087932254e+00,8.279173042420432393e-01,4.206543477120502139e+00,1.846554997367156670e+00,8.523043562709112786e-01
2.886742218151027828e+00,2.378515605087932361e+00,8.271808591415658052e-01,4.206135213269130979e+00,1.846958467075166865e+00,8.470883722664410698e-01
2.885758093662994295e+00,2.373515605087932467e+00,8.264120608690441738e-01,4.205684671196733504e+00,1.847426986556595097e+00,8.418789593852068487e-01
2.884823175399362505e+00,2.368515605087932574e+00,8.256117724322107332e-01,4.205193092918854347e+00,1.847956945401527440e+00,8.366767532411765185e-01
2.883935003048912371e+00,2.363515605087932681e+00,8.247808109107306329e-01,4.204661681380098770e+00,1.848544905512430336e+00,8.314823607461759858e-01
2.883091239315984655e+00,2.358515605087932787e+00,8.239199505050064376e-01,4.204091601654207366e+00,1.849187592648847689e+00,8.262963612199564212e-01
2.882289663769703303e+00,2.353515605087932894e+00,8.230299253667403558e-01,4.203483982122268259e+00,1.849881888393991369e+00,8.211193074718283746e-01
2.881528167000736218e+00,2.348515605087933000e+00,8.221114322281647402e-01,4.202839915627747835e+00,1.850624822521871327e+00,8.159517268525432465e-01
2.880804745070217443e+00,2.343515605087933107e+00,8.211651328454475651e-01,4.202160460607180070e+00,1.851413565744884471e+00,8.107941222753596300e-01
2.880117494236224651e+00,2.338515605087933213e+00,8.201916562704538727e-01,4.201446642195779901e+00,1.852245422822504706e+00,8.056469732057460753e-01
2.879464605943931499e+00,2.333515605087933320e+00,8.191916009638730012e-01,4.200699453307241704e+00,1.853117826013049640e+00,8.005107366192839580e-01
2.878844362066252938e+00,2.328515605087933427e+00,8.181655367616211816e-01,4.199919855687390680e+00,1.854028328851025531e+00,7.953858479277936544e-01
2.878255130382458393e+00,2.323515605087933533e+00,8.171140067054749601e-01,4.199108780941311458e+00,1.854974600233817217e+00,7.902727218736511627e-01
2.877695360282853443e+00,2.318515605087933640e+00,8.160375287479529893e-01,4.198267131533805596e+00,1.855954418802086447e+00,7.851717533926931836e-01
2.877163578688228807e+00,2.313515605087933746e+00,8.149365973407159958e-01,4.197395781763179734e+00,1.856965667599041137e+00,7.800833184460679304e-01
2.876658386173335469e+00,2.308515605087933853e+00,8.138116849149509280e-01,4.196495578708369756e+00,1.858006328994632916e+00,7.750077748215385975e-01
2.876178453284186531e+00,2.303515605087933960e+00,8.126632432615624735e-01,4.195567343149543049e+00,1.859074479861326123e+00,7.699454629049174992e-01
2.875722517039495330e+00,2.298515605087934066e+00,8.114917048183954984e-01,4.194611870462403580e+00,1.860168286988813202e+00,7.648967064222264023e-01
2.875289377607038510e+00,2.293515605087934173e+00,8.102974838711032302e-01,4.193629931486433371e+00,1.861286002725706101e+00,7.598618131533982911e-01
2.874877895146204398e+00,2.288515605087934279e+00,8.090809776738132619e-01,4.192622273367433650e+00,1.862425960836798122e+00,7.548410756182336590e-01
2.874486986808411970e+00,2.283515605087934386e+00,8.078425674952398605e-01,4.191589620374677416e+00,1.863586572565101074e+00,7.498347717354493236e-01
2.874115623887509408e+00,2.278515605087934492e+00,8.065826195954711730e-01,4.190532674693097093e+00,1.864766322888477657e+00,7.448431654555986992e-01
2.873762829112652017e+00,2.273515605087934599e+00,8.053014861382679079e-01,4.189452117190946012e+00,1.865963766961001413e+00,7.398665073687414884e-01
2.873427674076537208e+00,2.268515605087934706e+00,8.039995060433554608e-01,4.188348608163352971e+00,1.867177526729984383e+00,7.349050352876486114e-01
2.873109276792228162e+00,2.263515605087934812e+00,8.026770057828347404e-01,4.187222788052262779e+00,1.868406287719769798e+00,7.299589748073757045e-01
2.872806799372134900e+00,2.258515605087934919e+00,8.013343001255549547e-01,4.186075278143269074e+00,1.869648795974039990e+00,7.250285398420575067e-01
2.872519445823046080e+00,2.253515605087935025e+00,7.999716928330119492e-01,4.184906681239798587e+00,1.870903855148747352e+00,7.201139331396894105e-01
2.872246459951411701e+00,2.248515605087935132e+00,7.985894773100579158e-01,4.183717582315210848e+00,1.872170323748111542e+00,7.152153467757192962e-01
2.871987123373358930e+00,2.243515605087935239e+00,7.971879372134798025e-01,4.182508549143281407e+00,1.873447112496653633e+00,7.103329626262163687e-01
2.871740753624209219e+00,2.238515605087935345e+00,7.957673470213003641e-01,4.181280132907627234e+00,1.874733181840424479e+00,7.054669528213783902e-01
2.871506702362516705e+00,2.233515605087935452e+00,7.943279725654330825e-01,4.180032868790607203e+00,1.876027539571064162e+00,7.006174801801225982e-01
2.871284353663908995e+00,2.228515605087935558e+00,7.928700715301251201e-01,4.178767276542184383e+00,1.877329238566576963e+00,6.957846986264881739e-01
2.871073122400231714e+00,2.223515605087935665e+00,7.913938939184961274e-01,4.177483861029315015e+00,1.878637374643027602e+00,6.909687535885200571e-01
2.870872452699738009e+00,2.218515605087935771e+00,7.898996824892747792e-01,4.176183112766377548e+00,1.879951084511696013e+00,6.861697823803553087e-01
2.870681816484268900e+00,2.213515605087935878e+00,7.883876731656969117e-01,4.174865508427147098e+00,1.881269543836427083e+00,6.813879145681308591e-01
2.870500712079573358e+00,2.208515605087935985e+00,7.868580954184274390e-01,4.173531511338868683e+00,1.882591965386234412e+00,6.766232723203760013e-01
2.870328662895112792e+00,2.203515605087936091e+00,7.853111726241817081e-01,4.172181571958894608e+00,1.883917597278468747e+00,6.718759707434666106e-01
2.870165216169874967e+00,2.198515605087936198e+00,7.837471224016574478e-01,4.170816128334419837e+00,1.885245721308039579e+00,6.671461182027924597e-01
2.870009941780899076e+00,2.193515605087936304e+00,7.821661569262650104e-01,4.169435606545816242e+00,1.886575651358461947e+00,6.624338166301344533e-01
2.869862431111372292e+00,2.188515605087936411e+00,7.805684832250190386e-01,4.168040421134036499e+00,1.887906731890693246e+00,6.577391618178632937e-01
2.869722295975321913e+00,2.183515605087936517e+00,7.789543034528915166e-01,4.166630975512572554e+00,1.889238336505911553e+00,6.530622437004438563e-01
2.869589167596073853e+00,2.178515605087936624e+00,7.773238151518320205e-01,4.165207662364471375e+00,1.890569866578565073e+00,6.484031466238029395e-01
2.869462695635788041e+00,2.173515605087936731e+00,7.756772114935738260e-01,4.163770864024831653e+00,1.891900749956326955e+00,6.437619496029772792e-01
2.869342547273516786e+00,2.168515605087936837e+00,7.740146815072501685e-01,4.162320952849260181e+00,1.893230439723508240e+00,6.391387265686248043e-01
2.869228406329359160e+00,2.163515605087936944e+00,7.723364102928396147e-01,4.160858291568740874e+00,1.894558413024935550e+00,6.345335466027222093e-01
2.869119972432409238e+00,2.158515605087937050e+00,7.706425792213170700e-01,4.159383233631325893e+00,1.895884169947276821e+00,6.299464741639869692e-01
2.869016960230306612e+00,2.153515605087937157e+00,7.689333661223736183e-01,4.157896123531109822e+00,1.897207232454938497e+00,6.253775693034094862e-01
2.868919098638309073e+00,2.148515605087937264e+00,7.672089454605038883e-01,4.156397297124878598e+00,1.898527143377950255e+00,6.208268878702658533e-01
2.868826130125911700e+00,2.143515605087937370e+00,7.654694885001940285e-01,4.154887081936845306e+00,1.899843465449170044e+00,6.162944817090612037e-01
2.868737810039134306e+00,2.138515605087937477e+00,7.637151634609162798e-01,4.153365797451890273e+00,1.901155780388489980e+00,6.117803988477212851e-01
2.868653905956695560e+00,2.133515605087937583e+00,7.619461356625683024e-01,4.151833755397650094e+00,1.902463688031668543e+00,6.072846836774211665e-01
2.868574197078378685e+00,2.128515605087937690e+00,7.601625676619699901e-01,4.150291260015887218e+00,1.903766805501606374e+00,6.028073771243755985e-01
2.868498473643977587e+00,2.123515605087937796e+00,7.583646193809855385e-01,4.148738608323468746e+00,1.905064766420004885e+00,5.983485168139411892e-01
2.868426536381296632e+00,2.118515605087937903e+00,7.565524482267880213e-01,4.147176090363321244e+00,1.906357220157421262e+00,5.939081372273214976e-01
2.868358195981749681e+00,2.113515605087938010e+00,7.547262092047803961e-01,4.145603989445712401e+00,1.907643831119805622e+00,5.894862698512108867e-01
2.868293272602180366e+00,2.108515605087938116e+00,7.528860550246279093e-01,4.144022582380205932e+00,1.908924278069781710e+00,5.850829433206289343e-01
2.868231595391589561e+00,2.103515605087938223e+00,7.510321361998277823e-01,4.142432139698600579e+00,1.910198253480920538e+00,5.806981835552716964e-01
2.868173002041527919e+00,2.098515605087938329e+00,7.491646011412393946e-01,4.140832925869189829e+00,1.911465462923417791e+00,5.763320138896119715e-01
2.868117338358969537e+00,2.093515605087938436e+00,7.472835962449366765e-01,4.139225199502647889e+00,1.912725624479618247e+00,5.719844551970263424e-01
2.868064457860539207e+00,2.088515605087938543e+00,7.453892659747489713e-01,4.137609213549820808e+00,1.913978468187951920e+00,5.676555260081972420e-01
2.868014221387030105e+00,2.083515605087938649e+00,7.434817529398214386e-01,4.135985215491760236e+00,1.915223735513857273e+00,5.633452426240144195e-01
2.867966496737196724e+00,2.078515605087938756e+00,7.415611979675031940e-01,4.134353447522247649e+00,1.916461178846381674e+00,5.590536192232276047e-01
2.867921158319854946e+00,2.073515605087938862e+00,7.396277401718517330e-01,4.132714146723073689e+00,1.917690561019222528e+00,5.547806679650529871e-01
2.867878086823380190e+00,2.068515605087938969e+00,7.376815170180376358e-01,4.131067545232389726e+00,1.918911654854970283e+00,5.505263990869473378e-01
2.867837168901729239e+00,2.063515605087939075e+00,7.357226643828951307e-01,4.129413870406336784e+00,1.920124242731461983e+00,5.462908209977611618e-01
2.867798296876160613e+00,2.058515605087939182e+00,7.337513166118547758e-01,4.127753344974222749e+00,1.921328116169120248e+00,5.420739403664628364e-01
2.867761368451870574e+00,2.053515605087939289e+00,7.317676065724946222e-01,4.126086187187494758e+00,1.922523075438299145e+00,5.378757622066070443e-01
2.867726286448795125e+00,2.048515605087939395e+00,7.297716657049081457e-01,4.124412610962727044e+00,1.923708929185599770e+00,5.336962899567548879e-01
2.867692958545873250e+00,2.043515605087939502e+00,7.277636240690943392e-01,4.122732826018862262e+00,1.924885494078291792e+00,5.295355255569871300e-01
2.867661297038097690e+00,2.038515605087939608e+00,7.257436103895412716e-01,4.121047038008917696e+00,1.926052594465881729e+00,5.253934695217112871e-01
2.867631218605710686e+00,2.033515605087939715e+00,7.237117520971911855e-01,4.119355448646363271e+00,1.927210062058070772e+00,5.212701210088795944e-01
2.867602644094943365e+00,2.028515605087939822e+00,7.216681753689382361e-01,4.117658255826393443e+00,1.928357735618221325e+00,5.171654778858094659e-01
2.867575498309714366e+00,2.023515605087939928e+00,7.196130051648116366e-01,4.115955653742263465e+00,1.929495460671638352e+00,5.130795367917321270e-01
2.867549709813746794e+00,2.018515605087940035e+00,7.175463652629883171e-01,4.114247832996913878e+00,1.930623089227885059e+00,5.090122931972178577e-01
2.867525210742577269e+00,2.013515605087940141e+00,7.154683782927664382e-01,4.112534980710027099e+00,1.931740479516505404e+00,5.049637414606082952e-01
2.867501936624966330e+00,2.008515605087940248e+00,7.133791657656267660e-01,4.110817280620736369e+00,1.932847495735434462e+00,5.009338748815890252e-01
2.867479826213235938e+00,2.003515605087940354e+00,7.112788481044913791e-01,4.109094913186119413e+00,1.933944007811533528e+00,4.969226857520239182e-01
2.867458821322092177e+00,1.998515605087940461e+00,7.091675446713011643e-01,4.107368055675672203e+00,1.935029891172617145e+00,4.929301654041781111e-01
2.867438866675505516e+00,1.993515605087940346e+00,7.070453737930043614e-01,4.105636882261910259e+00,1.936105026530416273e+00,4.889563042564419315e-01
2.867419909761248054e+00,1.988515605087940230e+00,7.049124527860562983e-01,4.103901564107246713e+00,1.937169299673975331e+00,4.850010918566464713e-01
2.867401900692703620e+00,1.983515605087940337e+00,7.027688979795161384e-01,4.102162269447297227e+00,1.938222601272924894e+00,4.810645169231217433e-01
